log2FoldChange	padj	cond1	cond2	gene	lab	type	sig	direction	tissue	group	TF	TFcofactor	EpiGene	Family
-0.883823939013356	8.73361318969026e-12	PM2.5_Male_adult	Ctrl_Male_adult	E2f2	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	E2F
-0.632338254998555	1.17040482661916e-15	PM2.5_Male_adult	Ctrl_Male_adult	E2f3	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	E2F
-1.29544778512832	8.04904047449903e-15	PM2.5_Male_adult	Ctrl_Male_adult	Epas1	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	Others
0.869441323101242	7.87720015287112e-12	PM2.5_Male_adult	Ctrl_Male_adult	Esr1	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	ESR-like
-0.606597855437993	8.15167449948519e-07	PM2.5_Male_adult	Ctrl_Male_adult	Etv5	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	ETS
0.855633477831515	0.000536483528732269	PM2.5_Male_adult	Ctrl_Male_adult	Fos	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	TF_bZIP
1.08621187150745	4.50571402539911e-12	PM2.5_Male_adult	Ctrl_Male_adult	Fosl2	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	TF_bZIP
0.923694912305445	0.000795014095109224	PM2.5_Male_adult	Ctrl_Male_adult	Foxd4	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	Fork_head
-0.914385542206564	2.78997828393273e-06	PM2.5_Male_adult	Ctrl_Male_adult	Foxm1	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	Fork_head
0.634332246003357	1.7536336450249e-26	PM2.5_Male_adult	Ctrl_Male_adult	Foxn2	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	Fork_head
-0.855112169131315	2.51668740754759e-13	PM2.5_Male_adult	Ctrl_Male_adult	Foxo4	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	Fork_head
-1.05144075019661	4.30233532800268e-16	PM2.5_Male_adult	Ctrl_Male_adult	Gata1	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	zf-GATA
-0.992098958403679	1.51258016190503e-16	PM2.5_Male_adult	Ctrl_Male_adult	Gata2	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	zf-GATA
-1.01001008030857	7.61390435995232e-13	PM2.5_Male_adult	Ctrl_Male_adult	Gfi1	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	TRUE	zf-C2H2
-1.5111323257738	3.07699396521512e-26	PM2.5_Male_adult	Ctrl_Male_adult	Gfi1b	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	TRUE	zf-C2H2
1.31918995444702	6.89346904363075e-18	PM2.5_Male_adult	Ctrl_Male_adult	Gm10130	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	zf-C2H2
0.77125519746314	3.8034822558491e-07	PM2.5_Male_adult	Ctrl_Male_adult	Gm14326	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	zf-C2H2
0.734229940137568	5.21886145417341e-11	PM2.5_Male_adult	Ctrl_Male_adult	Gm17655	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	zf-C2H2
0.622460930095594	2.29184016039159e-06	PM2.5_Male_adult	Ctrl_Male_adult	Gm45871	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	zf-C2H2
0.873544254418358	2.52976540942317e-12	PM2.5_Male_adult	Ctrl_Male_adult	Gm7072	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	zf-C2H2
-0.879736131250184	3.52138465362151e-11	PM2.5_Male_adult	Ctrl_Male_adult	Hes1	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	bHLH
-1.14902152165342	9.87098595485967e-07	PM2.5_Male_adult	Ctrl_Male_adult	Hes5	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	bHLH
-0.739150634246126	1.1209018433765e-36	PM2.5_Male_adult	Ctrl_Male_adult	Hes6	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	bHLH
0.886383187468433	4.34537599809974e-35	PM2.5_Male_adult	Ctrl_Male_adult	Hif1a	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	Others
-0.695227617269444	1.10401656799388e-08	PM2.5_Male_adult	Ctrl_Male_adult	Id3	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	bHLH
0.750409838491774	2.84534133704747e-47	PM2.5_Male_adult	Ctrl_Male_adult	Klf13	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	zf-C2H2
0.790598435455247	3.49964060223189e-31	PM2.5_Male_adult	Ctrl_Male_adult	Klf6	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	zf-C2H2
0.918391394510659	1.78840753522659e-06	PM2.5_Male_adult	Ctrl_Male_adult	Klf9	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	zf-C2H2
0.64875426566496	1.95183493707441e-14	PM2.5_Male_adult	Ctrl_Male_adult	Lcorl	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	HTH
1.280759508773	1.4488528901381e-30	PM2.5_Male_adult	Ctrl_Male_adult	Maf	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	TF_bZIP
1.61436111074174	3.50210867703566e-11	PM2.5_Male_adult	Ctrl_Male_adult	Mafb	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	TF_bZIP
0.937190058068496	3.19347695812842e-07	PM2.5_Male_adult	Ctrl_Male_adult	Mitf	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	bHLH
-1.08160525823753	1.08360145528201e-14	PM2.5_Male_adult	Ctrl_Male_adult	Myb	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	MYB
0.669175643549878	1.08402537249052e-06	PM2.5_Male_adult	Ctrl_Male_adult	Nfil3	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	TF_bZIP
0.625242416640879	5.7500595629703e-07	PM2.5_Male_adult	Ctrl_Male_adult	Nfix	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	CTF_NFI
0.668460902978262	7.91770883446376e-17	PM2.5_Male_adult	Ctrl_Male_adult	Nfxl1	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	zf-NF-X1
0.719530087998993	6.08961273830489e-19	PM2.5_Male_adult	Ctrl_Male_adult	Nr1d2	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	THR-like
0.829770695579185	9.81250233347615e-14	PM2.5_Male_adult	Ctrl_Male_adult	Nr2c1	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	RXR-like
1.4626436707686	4.85020956209673e-20	PM2.5_Male_adult	Ctrl_Male_adult	Nr3c2	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	ESR-like
0.845220851820147	8.73873203687213e-15	PM2.5_Male_adult	Ctrl_Male_adult	Parp12	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	Others
0.747150752246083	1.97244993055083e-14	PM2.5_Male_adult	Ctrl_Male_adult	Pbx1	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	Homeobox
-0.657196141869843	4.75084991906776e-20	PM2.5_Male_adult	Ctrl_Male_adult	Pias3	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	zf-MIZ
0.719720098984798	1.99841878415977e-30	PM2.5_Male_adult	Ctrl_Male_adult	Pou2f1	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	Pou
0.848298795368081	2.69269421516287e-12	PM2.5_Male_adult	Ctrl_Male_adult	Prdm1	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	TRUE	zf-C2H2
-0.902395570664957	7.08195430134757e-05	PM2.5_Male_adult	Ctrl_Male_adult	Rag1	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	TRUE	Others
1.10370799897219	3.27320822577272e-46	PM2.5_Male_adult	Ctrl_Male_adult	Rbpj	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	CSL
-1.44356873478345	7.73087914988371e-09	PM2.5_Male_adult	Ctrl_Male_adult	Rcor2	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	MYB
0.662448908898461	4.83477858683198e-09	PM2.5_Male_adult	Ctrl_Male_adult	Rcor3	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	TRUE	MYB
0.662021124772306	7.67947289253063e-09	PM2.5_Male_adult	Ctrl_Male_adult	Rsl1	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Male_adult	TRUE	FALSE	FALSE	zf-C2H2
